model_label,Model_Code,refLabel,refPercent,BpS_Name,Var1,Var2,Freq,BPS_CODE,ZONE,total_count,currentPercent
14750_41_50_51_63_64_65_66_Developed,14750_41_50_51_63_64_65_66,Developed,0,Laurentian-Acadian Floodplain Systems,1607,120,9194,14750,41,436392,2
14750_41_50_51_63_64_65_66_Water,14750_41_50_51_63_64_65_66,Water,0,Laurentian-Acadian Floodplain Systems,NA,NA,NA,NA,NA,NA,NA
14750_41_50_51_63_64_65_66_UN,14750_41_50_51_63_64_65_66,UN,0,Laurentian-Acadian Floodplain Systems,1607,6,310453,14750,41,436392,71
14750_41_50_51_63_64_65_66_UE,14750_41_50_51_63_64_65_66,UE,0,Laurentian-Acadian Floodplain Systems,1607,7,7480,14750,41,436392,1
14770_40_41_50_51_A,14770_40_41_50_51,A,14,Boreal Acidic Peatland Systems,1608,1,997093,14770,41,12103453,8
14770_40_41_50_51_A,14770_40_41_50_51,A,14,Boreal Acidic Peatland Systems,1656,1,1397,14770,40,24655,5
14770_40_41_50_51_B,14770_40_41_50_51,B,16,Boreal Acidic Peatland Systems,1608,2,435633,14770,41,12103453,3
14770_40_41_50_51_B,14770_40_41_50_51,B,16,Boreal Acidic Peatland Systems,1656,2,2969,14770,40,24655,12
14770_40_41_50_51_C,14770_40_41_50_51,C,38,Boreal Acidic Peatland Systems,1608,3,4259007,14770,41,12103453,35
14770_40_41_50_51_C,14770_40_41_50_51,C,38,Boreal Acidic Peatland Systems,1656,3,3451,14770,40,24655,13
14770_40_41_50_51_D,14770_40_41_50_51,D,23,Boreal Acidic Peatland Systems,1608,4,5771409,14770,41,12103453,47
14770_40_41_50_51_D,14770_40_41_50_51,D,23,Boreal Acidic Peatland Systems,1656,4,3854,14770,40,24655,15
14770_40_41_50_51_E,14770_40_41_50_51,E,9,Boreal Acidic Peatland Systems,1608,5,3190,14770,41,12103453,0
14770_40_41_50_51_E,14770_40_41_50_51,E,9,Boreal Acidic Peatland Systems,1656,5,3,14770,40,24655,0
14770_40_41_50_51_Agriculture,14770_40_41_50_51,Agriculture,0,Boreal Acidic Peatland Systems,1608,180,36908,14770,41,12103453,0
14770_40_41_50_51_Agriculture,14770_40_41_50_51,Agriculture,0,Boreal Acidic Peatland Systems,1656,180,9353,14770,40,24655,37
14770_40_41_50_51_Developed,14770_40_41_50_51,Developed,0,Boreal Acidic Peatland Systems,1608,120,118583,14770,41,12103453,0
14770_40_41_50_51_Developed,14770_40_41_50_51,Developed,0,Boreal Acidic Peatland Systems,1656,120,945,14770,40,24655,3
14770_40_41_50_51_Water,14770_40_41_50_51,Water,0,Boreal Acidic Peatland Systems,NA,NA,NA,NA,NA,NA,NA
14770_40_41_50_51_UN,14770_40_41_50_51,UN,0,Boreal Acidic Peatland Systems,1608,6,385089,14770,41,12103453,3
14770_40_41_50_51_UN,14770_40_41_50_51,UN,0,Boreal Acidic Peatland Systems,1656,6,616,14770,40,24655,2
14770_40_41_50_51_UE,14770_40_41_50_51,UE,0,Boreal Acidic Peatland Systems,1608,7,96541,14770,41,12103453,0
14770_40_41_50_51_UE,14770_40_41_50_51,UE,0,Boreal Acidic Peatland Systems,1656,7,2067,14770,40,24655,8
14810_41_50_51_63_A,14810_41_50_51_63,A,14,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1610,1,176946,14810,41,1945681,9
14810_41_50_51_63_B,14810_41_50_51_63,B,11,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1610,2,76520,14810,41,1945681,3
14810_41_50_51_63_C,14810_41_50_51_63,C,21,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1610,3,90292,14810,41,1945681,4
14810_41_50_51_63_D,14810_41_50_51_63,D,54,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1610,4,1492716,14810,41,1945681,76
14810_41_50_51_63_E,14810_41_50_51_63,E,NA,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,NA,NA,NA,NA,NA,NA,NA
14810_41_50_51_63_Agriculture,14810_41_50_51_63,Agriculture,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1610,180,31283,14810,41,1945681,1
14810_41_50_51_63_Developed,14810_41_50_51_63,Developed,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1610,120,32268,14810,41,1945681,1
14810_41_50_51_63_Water,14810_41_50_51_63,Water,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,NA,NA,NA,NA,NA,NA,NA
14810_41_50_51_63_UN,14810_41_50_51_63,UN,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,NA,NA,NA,NA,NA,NA,NA
14810_41_50_51_63_UE,14810_41_50_51_63,UE,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1610,7,45656,14810,41,1945681,2
14920_41_50_51_52_63_A,14920_41_50_51_52_63,A,22,Great Lakes Coastal Marsh Systems,NA,NA,NA,NA,NA,NA,NA
14920_41_50_51_52_63_B,14920_41_50_51_52_63,B,22,Great Lakes Coastal Marsh Systems,1611,2,3,14920,41,93,3
14920_41_50_51_52_63_C,14920_41_50_51_52_63,C,56,Great Lakes Coastal Marsh Systems,NA,NA,NA,NA,NA,NA,NA
14920_41_50_51_52_63_D,14920_41_50_51_52_63,D,NA,Great Lakes Coastal Marsh Systems,NA,NA,NA,NA,NA,NA,NA
14920_41_50_51_52_63_E,14920_41_50_51_52_63,E,NA,Great Lakes Coastal Marsh Systems,NA,NA,NA,NA,NA,NA,NA
14920_41_50_51_52_63_Agriculture,14920_41_50_51_52_63,Agriculture,0,Great Lakes Coastal Marsh Systems,NA,NA,NA,NA,NA,NA,NA
14920_41_50_51_52_63_Developed,14920_41_50_51_52_63,Developed,0,Great Lakes Coastal Marsh Systems,1611,120,16,14920,41,93,17
14920_41_50_51_52_63_Water,14920_41_50_51_52_63,Water,0,Great Lakes Coastal Marsh Systems,NA,NA,NA,NA,NA,NA,NA
14920_41_50_51_52_63_UN,14920_41_50_51_52_63,UN,0,Great Lakes Coastal Marsh Systems,1611,6,68,14920,41,93,73
14920_41_50_51_52_63_UE,14920_41_50_51_52_63,UE,0,Great Lakes Coastal Marsh Systems,1611,7,6,14920,41,93,6
14940_41_50_51_A,14940_41_50_51,A,8,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,1613,1,1956,14940,41,1611685,0
14940_41_50_51_B,14940_41_50_51,B,56,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,1613,2,70315,14940,41,1611685,4
14940_41_50_51_C,14940_41_50_51,C,31,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,1613,3,15963,14940,41,1611685,0
14940_41_50_51_D,14940_41_50_51,D,5,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,1613,4,398786,14940,41,1611685,24
14940_41_50_51_E,14940_41_50_51,E,NA,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,NA,NA,NA,NA,NA,NA,NA
14940_41_50_51_Agriculture,14940_41_50_51,Agriculture,0,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,1613,180,47639,14940,41,1611685,2
14940_41_50_51_Developed,14940_41_50_51,Developed,0,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,1613,120,16178,14940,41,1611685,1
14940_41_50_51_Water,14940_41_50_51,Water,0,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,NA,NA,NA,NA,NA,NA,NA
14940_41_50_51_UN,14940_41_50_51,UN,0,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,1613,6,1038491,14940,41,1611685,64
14940_41_50_51_UE,14940_41_50_51,UE,0,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,1613,7,22357,14940,41,1611685,1
